,Time,Dominant Freq.,X,Y,Amplitude,Phase,Wavelength,Aspect_Ratio
1,1470,True,6,0,2.4793651727816366,-2.6728063253694634,0.16666666666666666,14.87619103668982
2,1470,True,9,1,0.153204388927427,-2.113543495706976,0.1111111111111111,1.378839500346843
0,1471,True,4,0,2.226804917791062,-1.9432417880289374,0.25,8.907219671164247
1,1471,True,6,0,2.4763409771115596,-2.6882595195871994,0.16666666666666666,14.858045862669359
2,1471,True,9,1,0.15658174955612683,-2.135535667089059,0.1111111111111111,1.4092357460051415
0,1472,True,4,0,2.2315841754031434,-1.9518782575680145,0.25,8.926336701612573
1,1472,True,6,0,2.4715263252907023,-2.703698091858636,0.16666666666666666,14.829157951744214
2,1472,True,9,1,0.1563315313307393,-2.1484576192025457,0.1111111111111111,1.4069837819766537
0,1473,True,4,0,2.2360452069347714,-1.9593766577182468,0.25,8.944180827739086
1,1473,True,6,0,2.467881816651092,-2.7192007436471832,0.16666666666666666,14.807290899906551
2,1473,True,9,1,0.1575174107240327,-2.209266644170049,0.1111111111111111,1.4176566965162942
0,1474,True,4,0,2.239989410573168,-1.9672303864032679,0.25,8.959957642292672
1,1474,True,6,0,2.4662990428401836,-2.7342057522129197,0.16666666666666666,14.797794257041103
2,1474,True,9,1,0.15867592411588496,-2.2372143736165437,0.1111111111111111,1.4280833170429648
0,1475,True,4,0,2.2482922258897533,-1.9744352194146926,0.25,8.993168903559013
1,1475,True,6,0,2.4776363450934706,-2.7507359085906655,0.16666666666666666,14.865818070560824
2,1475,True,9,1,0.15920676349522608,-2.2782650292822275,0.1111111111111111,1.4328608714570348
0,1476,True,4,0,2.250641314715478,-1.9821421446184504,0.25,9.002565258861912
1,1476,True,6,0,2.4764295965058993,-2.76612575788559,0.16666666666666666,14.858577579035396
2,1476,True,9,1,0.15675852061048276,-2.3109247384059244,0.1111111111111111,1.410826685494345
0,1477,True,4,0,2.2537164261103886,-1.989340863487159,0.25,9.014865704441554
1,1477,True,6,0,2.474887272726993,-2.781292290041396,0.16666666666666666,14.849323636361957
2,1477,True,9,1,0.15768624416032587,-2.319085701262424,0.1111111111111111,1.4191761974429329
0,1478,True,4,0,2.2564141018953663,-1.9960832530591064,0.25,9.025656407581465
1,1478,True,6,0,2.4728027220507798,-2.7964035455427685,0.16666666666666666,14.836816332304679
2,1478,True,9,1,0.15812051235458993,-2.336625060677216,0.1111111111111111,1.4230846111913094
0,1479,True,4,0,2.257982594128494,-2.003417038323498,0.25,9.031930376513976
1,1479,True,6,0,2.4715638141438876,-2.8124214504129674,0.16666666666666666,14.829382884863326
2,1479,True,9,1,0.1571745019445122,-2.326839965080446,0.1111111111111111,1.41457051750061
0,1480,True,4,0,2.26035256610781,-2.010436900204565,0.25,9.04141026443124
1,1480,True,6,0,2.468423294541616,-2.827958628515329,0.16666666666666666,14.810539767249697
2,1480,True,9,1,0.15707398700121522,-2.3190625800429268,0.1111111111111111,1.413665883010937
0,1481,True,4,0,2.2643661048400605,-2.017849679269872,0.25,9.057464419360242
1,1481,True,6,0,2.470312667526954,-2.844164394275724,0.16666666666666666,14.821876005161725
2,1481,True,9,1,0.15620779275472588,-2.298028301980816,0.1111111111111111,1.4058701347925329
0,1482,True,4,0,2.2687874484891974,-2.025305737064863,0.25,9.07514979395679
1,1482,True,6,0,2.466870843401469,-2.860465352694975,0.16666666666666666,14.801225060408813
2,1482,True,9,1,0.1562113554200804,-2.3175937934697277,0.1111111111111111,1.4059021987807239
0,1483,True,4,0,2.272665069410163,-2.032446190755733,0.25,9.090660277640652
1,1483,True,6,0,2.463788128833595,-2.8764034983208475,0.16666666666666666,14.78272877300157
2,1483,True,9,1,0.1556008894385915,-2.310322274763539,0.1111111111111111,1.4004080049473235
0,1484,True,4,0,2.276715823916361,-2.0406681500620008,0.25,9.106863295665445
1,1484,True,6,0,2.4606798063841064,-2.892188275348786,0.16666666666666666,14.76407883830464
2,1484,True,9,1,0.15386583047200456,-2.3437285064284645,0.1111111111111111,1.384792474248041
0,1485,True,4,0,2.2805191412450867,-2.0483580989576993,0.25,9.122076564980347
1,1485,True,6,0,2.4613964151608165,-2.908086029403943,0.16666666666666666,14.7683784909649
2,1485,True,9,1,0.15295143365814742,-2.327945375715008,0.1111111111111111,1.3765629029233268
0,1486,True,4,0,2.288210835019997,-2.055240055339949,0.25,9.152843340079988
1,1486,True,6,0,2.4740031595568057,-2.923379934269532,0.16666666666666666,14.844018957340834
2,1486,True,9,1,0.14990007277424938,-2.32963758410574,0.1111111111111111,1.3491006549682445
0,1487,True,4,0,2.291050255303098,-2.061822617532001,0.25,9.164201021212392
1,1487,True,6,0,2.4730653610361206,-2.938068302667666,0.16666666666666666,14.838392166216725
2,1487,True,9,1,0.1460091207965759,-2.344597184170073,0.1111111111111111,1.3140820871691832
0,1488,True,4,0,2.295796108298268,-2.068514720921584,0.25,9.183184433193071
1,1488,True,6,0,2.4716602766906295,-2.9532070435951536,0.16666666666666666,14.829961660143777
2,1488,True,9,1,0.14537243839667424,-2.362327746409703,0.1111111111111111,1.3083519455700683
0,1489,True,4,0,2.300681445901646,-2.0752475311116525,0.25,9.202725783606583
1,1489,True,6,0,2.471417945036413,-2.9684493869271487,0.16666666666666666,14.828507670218478
2,1489,True,9,1,0.1444455727897292,-2.351616356712246,0.1111111111111111,1.300010155107563
0,1490,True,4,0,2.3021025392852237,-2.081503257772522,0.25,9.208410157140895
1,1490,True,6,0,2.4703433297695714,-2.98464461039254,0.16666666666666666,14.822059978617428
2,1490,True,9,1,0.1421881467832782,-2.357566999243803,0.1111111111111111,1.2796933210495038
0,1491,True,4,0,2.306043608031444,-2.0878226759449325,0.25,9.224174432125777
1,1491,True,6,0,2.472449007741342,-3.0008691880156353,0.16666666666666666,14.834694046448051
2,1491,True,9,1,0.14248495562835298,-2.3744527131267206,0.1111111111111111,1.2823646006551768
0,1492,True,4,0,2.3113410867638975,-2.09492589698151,0.25,9.24536434705559
1,1492,True,6,0,2.474246080191187,-3.017920292164735,0.16666666666666666,14.845476481147122
2,1492,True,9,1,0.14479461076092265,-2.363981115535041,0.1111111111111111,1.303151496848304
0,1493,True,4,0,2.314730460503417,-2.102299564563962,0.25,9.258921842013669
1,1493,True,6,0,2.473723565907641,-3.034134450354732,0.16666666666666666,14.842341395445846
2,1493,True,9,1,0.14426065183085354,-2.365486361509488,0.1111111111111111,1.298345866477682
0,1494,True,4,0,2.3175589649841624,-2.1098783454276195,0.25,9.27023585993665
1,1494,True,6,0,2.472111321886633,-3.0509876157952682,0.16666666666666666,14.832667931319797
2,1494,True,9,1,0.1435385734818886,-2.3627811860573877,0.1111111111111111,1.2918471613369973
0,1495,True,4,0,2.3211386784779307,-2.116770432394841,0.25,9.284554713911723
1,1495,True,6,0,2.472069518113169,-3.066740131814949,0.16666666666666666,14.832417108679016
2,1495,True,9,1,0.14227937162157367,-2.343042200790468,0.1111111111111111,1.2805143445941631
0,1496,True,4,0,2.326063371931071,-2.124393589249211,0.25,9.304253487724283
1,1496,True,6,0,2.4737764907481825,-3.083073685943414,0.16666666666666666,14.842658944489095
2,1496,True,9,1,0.14005318783041265,-2.3164501106001176,0.1111111111111111,1.260478690473714
0,1497,True,4,0,2.3327852453476674,-2.13243586679564,0.25,9.33114098139067
1,1497,True,6,0,2.4878228381898855,-3.0989824578843046,0.16666666666666666,14.926937029139314
2,1497,True,9,1,0.1437264128911063,-2.2731723388075653,0.1111111111111111,1.2935377160199568
0,1498,True,4,0,2.3348239386977845,-2.140260090209975,0.25,9.339295754791138
1,1498,True,6,0,2.488673740330684,-3.1141556235321444,0.16666666666666666,14.932042441984104
2,1498,True,9,1,0.1438993107312639,-2.2717105120321666,0.1111111111111111,1.2950937965813754
0,1499,True,4,0,2.3367013667537364,-2.148301302680138,0.25,9.346805467014946
1,1499,True,6,0,2.49035511909288,-3.129864447986486,0.16666666666666666,14.942130714557281
2,1499,True,9,1,0.14131215017305387,-2.260453303681661,0.1111111111111111,1.2718093515574849
0,1500,True,4,0,2.339027629367388,-2.155635411088116,0.25,9.356110517469553
1,1500,True,6,0,2.4884445550156555,3.1372510256009174,0.16666666666666666,14.930667330093934
2,1500,True,9,1,0.14099924009533182,-2.2432455301437884,0.1111111111111111,1.2689931608579865
0,1501,True,4,0,2.341552914022133,-2.163984159130035,0.25,9.366211656088533
1,1501,True,6,0,2.4873549785697207,3.1217036589545493,0.16666666666666666,14.924129871418325
2,1501,True,9,1,0.13811898231408307,-2.2532305679942315,0.1111111111111111,1.2430708408267477
0,1502,True,4,0,2.3441844108961325,-2.171424682663129,0.25,9.37673764358453
1,1502,True,6,0,2.4857108567807225,3.1062919217258504,0.16666666666666666,14.914265140684336
2,1502,True,9,1,0.13474384778987658,-2.2574619089704435,0.1111111111111111,1.2126946301088892
0,1503,True,4,0,2.3473712606696764,-2.179049913716195,0.25,9.389485042678706
1,1503,True,6,0,2.4852654563821246,3.0908197019145693,0.16666666666666666,14.911592738292748
2,1503,True,9,1,0.13382026055533958,-2.261296831652721,0.1111111111111111,1.2043823449980562
0,1504,True,4,0,2.3510660714451834,-2.186709207122598,0.25,9.404264285780734
1,1504,True,6,0,2.4846602723370896,3.0752874856442824,0.16666666666666666,14.907961634022538
2,1504,True,9,1,0.1302476999651355,-2.267789656087285,0.1111111111111111,1.1722292996862196
0,1505,True,4,0,2.35480565461762,-2.1940983024600578,0.25,9.41922261847048
1,1505,True,6,0,2.484935825162004,3.059643804410462,0.16666666666666666,14.909614950972026
2,1505,True,9,1,0.12483070114536741,-2.2600470694507098,0.1111111111111111,1.1234763103083067
0,1506,True,4,0,2.359118357112162,-2.2010212954916244,0.25,9.436473428448648
1,1506,True,6,0,2.4828976154963716,3.043604329442913,0.16666666666666666,14.89738569297823
2,1506,True,9,1,0.12447195760869842,-2.2618320513523944,0.1111111111111111,1.120247618478286
0,1507,True,4,0,2.3650938860563335,-2.20695233818541,0.25,9.460375544225334
1,1507,True,6,0,2.484191546399258,3.028977728608609,0.16666666666666666,14.905149278395548
2,1507,True,9,1,0.12706683993498416,-2.274824190457626,0.1111111111111111,1.1436015594148574
0,1508,True,4,0,2.371652075327086,-2.213481009808249,0.25,9.486608301308344
1,1508,True,6,0,2.4974870316063473,3.0134870050493623,0.16666666666666666,14.984922189638084
2,1508,True,9,1,0.12751116480814312,-2.281244780515505,0.1111111111111111,1.1476004832732882
0,1509,True,4,0,2.3754666991169024,-2.220289127430894,0.25,9.50186679646761
1,1509,True,6,0,2.4944757845694876,2.9979442839005745,0.16666666666666666,14.966854707416926
2,1509,True,9,1,0.13463053060241917,-2.295722696230335,0.1111111111111111,1.2116747754217725
0,1510,True,4,0,2.3785501160925095,-2.2258367437870623,0.25,9.514200464370038
1,1510,True,6,0,2.491447201325434,2.982356001179393,0.16666666666666666,14.948683207952605
2,1510,True,9,1,0.13708079500569573,-2.3053670657958563,0.1111111111111111,1.2337271550512616
0,1511,True,4,0,2.3821223506662776,-2.232154448165283,0.25,9.52848940266511
1,1511,True,6,0,2.4890797914701563,2.966021078411452,0.16666666666666666,14.934478748820938
2,1511,True,9,1,0.13889633579285418,-2.299995140914542,0.1111111111111111,1.2500670221356878
0,1512,True,4,0,2.3863384262455005,-2.2389396696303736,0.25,9.545353704982002
1,1512,True,6,0,2.488611448148055,2.9502079549242026,0.16666666666666666,14.93166868888833
2,1512,True,9,1,0.14265721602413908,-2.3046397483666774,0.1111111111111111,1.2839149442172517
0,1513,True,4,0,2.3902556632306453,-2.245862454290178,0.25,9.561022652922581
1,1513,True,6,0,2.4891281890336088,2.934939451981476,0.16666666666666666,14.934769134201654
2,1513,True,9,1,0.14615988934777954,-2.3456416231961232,0.1111111111111111,1.315439004130016
0,1514,True,4,0,2.3934110839834064,-2.252378973146643,0.25,9.573644335933626
1,1514,True,6,0,2.48676666531116,2.919612587460925,0.16666666666666666,14.920599991866961
2,1514,True,9,1,0.14585507002820197,-2.3812810141269996,0.1111111111111111,1.3126956302538177
0,1515,True,4,0,2.3968061389590987,-2.2586157986065984,0.25,9.587224555836395
1,1515,True,6,0,2.4862407054528637,2.90458354833572,0.16666666666666666,14.917444232717182
2,1515,True,9,1,0.14329075683190218,-2.389083315588167,0.1111111111111111,1.2896168114871196
0,1516,True,4,0,2.4000080413262004,-2.264878736944123,0.25,9.600032165304802
1,1516,True,6,0,2.486828188847392,2.8893437641455377,0.16666666666666666,14.920969133084352
2,1516,True,9,1,0.14155879776556646,-2.383174871948045,0.1111111111111111,1.2740291798900982
0,1517,True,4,0,2.406301317024675,-2.2721405037657227,0.25,9.6252052680987
1,1517,True,6,0,2.4851971617013024,2.8744253801081006,0.16666666666666666,14.911182970207815
2,1517,True,9,1,0.14141730377171105,-2.3676947518244913,0.1111111111111111,1.2727557339453994
0,1518,True,4,0,2.4113998186217374,-2.27872390269321,0.25,9.64559927448695
1,1518,True,6,0,2.4858767969989017,2.8590906537715832,0.16666666666666666,14.91526078199341
2,1518,True,9,1,0.14211950943272053,-2.3595119731486807,0.1111111111111111,1.2790755848944848
0,1519,True,4,0,2.421913685518847,-2.286122357761975,0.25,9.687654742075388
1,1519,True,6,0,2.4981512578949343,2.8458969074253355,0.16666666666666666,14.988907547369607
2,1519,True,9,1,0.1469753522930153,-2.370570677333468,0.1111111111111111,1.3227781706371378
0,1520,True,4,0,2.4259862594027517,-2.2933528258312443,0.25,9.703945037611007
1,1520,True,6,0,2.4978395776599416,2.8321574609745688,0.16666666666666666,14.98703746595965
2,1520,True,9,1,0.14453993877973503,-2.369859800585871,0.1111111111111111,1.3008594490176153
0,1521,True,4,0,2.4305951648982993,-2.2999767747017144,0.25,9.722380659593197
1,1521,True,6,0,2.496374282965204,2.818014411038346,0.16666666666666666,14.978245697791225
2,1521,True,9,1,0.14464893856329106,-2.3801430677171322,0.1111111111111111,1.3018404470696197
0,1522,True,4,0,2.435179343197158,-2.3068419919044283,0.25,9.740717372788632
1,1522,True,6,0,2.4951049941547,2.8028243523177454,0.16666666666666666,14.9706299649282
2,1522,True,9,1,0.1481699259408904,-2.3834568823973803,0.1111111111111111,1.3335293334680136
0,1523,True,4,0,2.438850429664817,-2.313850792163762,0.25,9.755401718659268
1,1523,True,6,0,2.494028981751507,2.787926680068036,0.16666666666666666,14.964173890509041
2,1523,True,9,1,0.15050066354440317,-2.3891231447043215,0.1111111111111111,1.3545059718996286
0,1524,True,4,0,2.4433463375387405,-2.3207944959952447,0.25,9.773385350154962
1,1524,True,6,0,2.4907000708142366,2.7741758970241497,0.16666666666666666,14.94420042488542
2,1524,True,9,1,0.14849480667724071,-2.4082858625492873,0.1111111111111111,1.3364532600951664
0,1525,True,4,0,2.4481163237582404,-2.328606744820415,0.25,9.792465295032962
1,1525,True,6,0,2.4925893004196467,2.7601963587976233,0.16666666666666666,14.95553580251788
2,1525,True,9,1,0.1508892309149259,-2.434833297760419,0.1111111111111111,1.358003078234333
0,1526,True,4,0,2.4527032296375233,-2.335525384867894,0.25,9.810812918550093
1,1526,True,6,0,2.49019147047433,2.745737194232909,0.16666666666666666,14.94114882284598
2,1526,True,9,1,0.14849376152037008,-2.4820984518768654,0.1111111111111111,1.3364438536833307
0,1527,True,4,0,2.457054043108856,-2.3427558597194014,0.25,9.828216172435424
1,1527,True,6,0,2.4882484971628727,2.7302281215863196,0.16666666666666666,14.929490982977237
2,1527,True,9,1,0.15096722023494757,-2.4871102293231937,0.1111111111111111,1.3587049821145283
0,1528,True,4,0,2.46270414179274,-2.349983795918546,0.25,9.85081656717096
1,1528,True,6,0,2.4878523586849495,2.7156008009513033,0.16666666666666666,14.927114152109697
2,1528,True,9,1,0.15254108585196932,-2.5321121672937528,0.1111111111111111,1.372869772667724
0,1529,True,4,0,2.46765247278464,-2.3563118057504457,0.25,9.87060989113856
1,1529,True,6,0,2.488762271224417,2.700858735037299,0.16666666666666666,14.932573627346503
2,1529,True,9,1,0.15199603107218265,-2.5500457160792185,0.1111111111111111,1.3679642796496438
0,1530,True,4,0,2.476370858085502,-2.3633030091733525,0.25,9.905483432342008
1,1530,True,6,0,2.501749509028049,2.684904908514916,0.16666666666666666,15.010497054168294
2,1530,True,9,1,0.15530657547082932,-2.5856501075987794,0.1111111111111111,1.397759179237464
0,1531,True,4,0,2.480739391160311,-2.3711940852670526,0.25,9.922957564641244
1,1531,True,6,0,2.501018390759074,2.6699195576438206,0.16666666666666666,15.006110344554445
2,1531,True,9,1,0.15416657782109416,-2.600004733301334,0.1111111111111111,1.3874992003898476
0,1532,True,4,0,2.4848742915603435,-2.378703592462122,0.25,9.939497166241374
1,1532,True,6,0,2.4991993965431547,2.6545829955245654,0.16666666666666666,14.995196379258928
2,1532,True,9,1,0.15638905416640778,-2.622136711313777,0.1111111111111111,1.4075014874976701
0,1533,True,4,0,2.4885933336421457,-2.3864644279206524,0.25,9.954373334568583
1,1533,True,6,0,2.4990580413347776,2.640078696225256,0.16666666666666666,14.994348248008667
2,1533,True,9,1,0.15229914246437054,-2.613575052743831,0.1111111111111111,1.370692282179335
0,1534,True,4,0,2.4919417380248614,-2.3944213096435214,0.25,9.967766952099446
1,1534,True,6,0,2.4972235282148194,2.6241615302936054,0.16666666666666666,14.983341169288916
2,1534,True,9,1,0.1530369747205822,-2.638051901858604,0.1111111111111111,1.3773327724852398
0,1535,True,4,0,2.4960409222801117,-2.403242843821226,0.25,9.984163689120447
1,1535,True,6,0,2.4931326107376015,2.609308358352969,0.16666666666666666,14.95879566442561
2,1535,True,9,1,0.1519036446417538,-2.633633466831659,0.1111111111111111,1.3671328017757842
0,1536,True,4,0,2.499361551489981,-2.412044803904096,0.25,9.997446205959925
1,1536,True,6,0,2.486185401518225,2.5941351958204564,0.16666666666666666,14.917112409109352
2,1536,True,9,1,0.15071403544143572,-2.626974702331163,0.1111111111111111,1.3564263189729215
0,1537,True,4,0,2.5029631642809504,-2.4207535345254203,0.25,10.011852657123802
1,1537,True,6,0,2.481706487192686,2.5802220662890014,0.16666666666666666,14.890238923156117
2,1537,True,9,1,0.15035331868603943,-2.6267322772244235,0.1111111111111111,1.353179868174355
0,1538,True,4,0,2.5074333490047063,-2.429366938451955,0.25,10.029733396018825
1,1538,True,6,0,2.476012416594899,2.5651567751642816,0.16666666666666666,14.856074499569393
2,1538,True,9,1,0.1471261828931088,-2.638297438398107,0.1111111111111111,1.3241356460379794
0,1539,True,4,0,2.5140106565990723,-2.4371091745393727,0.25,10.05604262639629
1,1539,True,6,0,2.4709150400011577,2.5501351359516002,0.16666666666666666,14.825490240006946
2,1539,True,9,1,0.14765080701180722,-2.609324047540073,0.1111111111111111,1.328857263106265
0,1540,True,4,0,2.5199349827292665,-2.444711154826596,0.25,10.079739930917066
1,1540,True,6,0,2.471392649316511,2.535460474577107,0.16666666666666666,14.828355895899067
2,1540,True,9,1,0.15130576456055456,-2.6181105329960137,0.1111111111111111,1.3617518810449911
0,1541,True,4,0,2.5301513311757606,-2.4521214757851735,0.25,10.120605324703043
1,1541,True,6,0,2.4833891641472485,2.522124783405722,0.16666666666666666,14.900334984883491
2,1541,True,9,1,0.15348440699927324,-2.6575953781397375,0.1111111111111111,1.3813596629934592
0,1542,True,4,0,2.535213764896384,-2.4601776512491846,0.25,10.140855059585537
1,1542,True,6,0,2.4809315484942,2.507613345473197,0.16666666666666666,14.8855892909652
2,1542,True,9,1,0.15444782268104373,-2.63903677375023,0.1111111111111111,1.3900304041293936
0,1543,True,4,0,2.540647296562637,-2.4677413557834216,0.25,10.162589186250548
1,1543,True,6,0,2.476992656686317,2.4931325918002027,0.16666666666666666,14.861955940117902
2,1543,True,9,1,0.154648604986323,-2.6311033852738497,0.1111111111111111,1.391837444876907
0,1544,True,4,0,2.544051433893999,-2.4752267978280584,0.25,10.176205735575996
1,1544,True,6,0,2.4722150260847804,2.4778923920254807,0.16666666666666666,14.833290156508683
2,1544,True,9,1,0.15148770259583974,-2.64590820451913,0.1111111111111111,1.3633893233625578
0,1545,True,4,0,2.548281442990641,-2.48404063808103,0.25,10.193125771962563
1,1545,True,6,0,2.469542756574296,2.462358812691494,0.16666666666666666,14.817256539445776
2,1545,True,9,1,0.1486754264423149,-2.6423415411163473,0.1111111111111111,1.3380788379808342
0,1546,True,4,0,2.5531917380962943,-2.4911765266053374,0.25,10.212766952385177
1,1546,True,6,0,2.4694424489045774,2.4462301691399557,0.16666666666666666,14.816654693427465
2,1546,True,9,1,0.1477666556133454,-2.6494540348376163,0.1111111111111111,1.3298999005201086
0,1547,True,4,0,2.557279537498479,-2.499021165001445,0.25,10.229118149993916
1,1547,True,6,0,2.4671561769028183,2.4297799588890108,0.16666666666666666,14.80293706141691
2,1547,True,9,1,0.15070256029519682,-2.649209798334941,0.1111111111111111,1.3563230426567714
0,1548,True,4,0,2.5605366458223067,-2.5067577513953903,0.25,10.242146583289227
1,1548,True,6,0,2.465726876708643,2.413760959330985,0.16666666666666666,14.79436126025186
2,1548,True,9,1,0.15111452547667203,-2.6830526869609383,0.1111111111111111,1.3600307292900484
0,1549,True,4,0,2.5621768369988716,-2.513461633230939,0.25,10.248707347995486
1,1549,True,6,0,2.4664979219079637,2.3987134727166293,0.16666666666666666,14.798987531447782
2,1549,True,9,1,0.1540154055987669,-2.694947302549398,0.1111111111111111,1.3861386503889022
0,1550,True,4,0,2.5649039334179657,-2.5207051844305592,0.25,10.259615733671863
1,1550,True,6,0,2.4670749069445903,2.383021204062476,0.16666666666666666,14.802449441667543
2,1550,True,9,1,0.15734063569378817,-2.7148859950277395,0.1111111111111111,1.4160657212440937
0,1551,True,4,0,2.5674302071054367,-2.5281975612144274,0.25,10.269720828421747
1,1551,True,6,0,2.469884407785922,2.3667401081384347,0.16666666666666666,14.819306446715531
2,1551,True,9,1,0.15970644202584622,-2.726770991528135,0.1111111111111111,1.437357978232616
0,1552,True,4,0,2.5752612727431408,-2.5351838720145934,0.25,10.301045090972563
1,1552,True,6,0,2.481823860314697,2.350226647728115,0.16666666666666666,14.890943161888183
2,1552,True,9,1,0.16723649207086658,-2.739074059959103,0.1111111111111111,1.5051284286377993
0,1553,True,4,0,2.5798704265793035,-2.5417521112368484,0.25,10.319481706317214
1,1553,True,6,0,2.480840048194457,2.335605745558202,0.16666666666666666,14.885040289166742
2,1553,True,9,1,0.17006441874096911,-2.762054444255349,0.1111111111111111,1.5305797686687221
0,1554,True,4,0,2.5825077268631187,-2.5474407019222247,0.25,10.330030907452475
1,1554,True,6,0,2.4800567978616885,2.3205351031983006,0.16666666666666666,14.880340787170132
2,1554,True,9,1,0.1687455540424338,-2.802260042956002,0.1111111111111111,1.5187099863819042
0,1555,True,4,0,2.5870837508242537,-2.5536091482813044,0.25,10.348335003297015
1,1555,True,6,0,2.476472926230573,2.305820941388491,0.16666666666666666,14.858837557383438
2,1555,True,9,1,0.166843956599024,-2.840828859456968,0.1111111111111111,1.5015956093912162
0,1556,True,4,0,2.5921520966532046,-2.559817637233613,0.25,10.368608386612818
1,1556,True,6,0,2.4750768440210953,2.2902230860785817,0.16666666666666666,14.850461064126572
2,1556,True,9,1,0.16632998400823387,-2.89532628239345,0.1111111111111111,1.496969856074105
0,1557,True,4,0,2.5946665171104573,-2.5658697003031605,0.25,10.378666068441829
1,1557,True,6,0,2.4715503642572734,2.2743858153101715,0.16666666666666666,14.829302185543641
2,1557,True,9,1,0.16516542134820117,-2.940210539772964,0.1111111111111111,1.4864887921338106
0,1558,True,4,0,2.598750549616795,-2.5726819867161463,0.25,10.39500219846718
1,1558,True,6,0,2.4687003383757866,2.259666198351356,0.16666666666666666,14.81220203025472
2,1558,True,9,1,0.16664874793562187,-3.0061145145855215,0.1111111111111111,1.499838731420597
0,1559,True,4,0,2.602678015312269,-2.5799809476453084,0.25,10.410712061249075
1,1559,True,6,0,2.4701539739956004,2.243467618835228,0.16666666666666666,14.820923843973603
2,1559,True,9,1,0.16487814081631028,-3.0361607138817432,0.1111111111111111,1.4839032673467925
0,1560,True,4,0,2.606138651841709,-2.587806772929845,0.25,10.424554607366836
1,1560,True,6,0,2.469291057687537,2.227999197467507,0.16666666666666666,14.815746346125223
2,1560,True,9,1,0.16399306871092678,-3.077430669672154,0.1111111111111111,1.475937618398341
0,1561,True,4,0,2.609142496621183,-2.5943884555826235,0.25,10.436569986484733
1,1561,True,6,0,2.4661055300270798,2.213824446863783,0.16666666666666666,14.796633180162479
2,1561,True,9,1,0.16644749085350644,-3.1050585287657677,0.1111111111111111,1.498027417681558
0,1562,True,4,0,2.613116418300507,-2.6007606176421327,0.25,10.452465673202028
1,1562,True,6,0,2.4649351298829982,2.1996551622617635,0.16666666666666666,14.78961077929799
2,1562,True,9,1,0.16830197643282954,-3.134744935794595,0.1111111111111111,1.514717787895466
0,1563,True,4,0,2.6220757827842456,-2.6073932742337793,0.25,10.488303131136982
1,1563,True,6,0,2.478689082225732,2.1853911321935517,0.16666666666666666,14.872134493354393
2,1563,True,9,1,0.16731628608863203,-3.141478276161493,0.1111111111111111,1.5058465747976884
0,1564,True,4,0,2.626726812890081,-2.6141905287872156,0.25,10.506907251560325
1,1564,True,6,0,2.478456730001984,2.1714943273280993,0.16666666666666666,14.870740380011906
2,1564,True,9,1,0.16276727712036618,3.1283411906968763,0.1111111111111111,1.4649054940832957
0,1565,True,4,0,2.6319430247399938,-2.6209964055589876,0.25,10.527772098959975
1,1565,True,6,0,2.4746424829048466,2.1563280527641133,0.16666666666666666,14.84785489742908
2,1565,True,9,1,0.1562526199617426,3.104635538119108,0.1111111111111111,1.4062735796556836
0,1566,True,4,0,2.634617972991284,-2.62790455134125,0.25,10.538471891965136
1,1566,True,6,0,2.475800464731162,2.1420523262013362,0.16666666666666666,14.854802788386973
2,1566,True,9,1,0.14925774397001568,3.101397647361432,0.1111111111111111,1.3433196957301412
0,1567,True,4,0,2.636484862999832,-2.6345929660679785,0.25,10.545939451999327
1,1567,True,6,0,2.47289854170467,2.1259133473543965,0.16666666666666666,14.83739125022802
2,1567,True,9,1,0.14416883863510807,3.068784819176141,0.1111111111111111,1.2975195477159727
0,1568,True,4,0,2.6404815912990376,-2.6418725007428123,0.25,10.56192636519615
1,1568,True,6,0,2.472050056705889,2.109901701902623,0.16666666666666666,14.832300340235335
2,1568,True,9,1,0.13901848507255232,3.0240772512568252,0.1111111111111111,1.251166365652971
0,1569,True,4,0,2.643147834710591,-2.648713819482047,0.25,10.572591338842363
1,1569,True,6,0,2.4704661968108557,2.094099722143187,0.16666666666666666,14.822797180865134
2,1569,True,9,1,0.13472836730311052,2.9911736407977765,0.1111111111111111,1.2125553057279947
0,1570,True,4,0,2.6459923938400665,-2.656105409654758,0.25,10.583969575360266
1,1570,True,6,0,2.4710230364554135,2.077706562596637,0.16666666666666666,14.826138218732481
2,1570,True,9,1,0.13111767221897327,2.9620759713921956,0.1111111111111111,1.1800590499707595
0,1571,True,4,0,2.6481696074452206,-2.6635178744659473,0.25,10.592678429780882
1,1571,True,6,0,2.4689831288578072,2.0633254871426967,0.16666666666666666,14.813898773146844
2,1571,True,9,1,0.12917619879629638,2.9421101941495937,0.1111111111111111,1.1625857891666675
0,1572,True,4,0,2.65038680575588,-2.6704245631184778,0.25,10.60154722302352
1,1572,True,6,0,2.467035207724098,2.047635629592449,0.16666666666666666,14.802211246344589
2,1572,True,9,1,0.1271226110591869,2.9086253498658454,0.1111111111111111,1.1441034995326822
0,1573,True,4,0,2.653316749732051,-2.677379300835853,0.25,10.613266998928204
1,1573,True,6,0,2.466254859368599,2.031874885296454,0.16666666666666666,14.797529156211596
2,1573,True,9,1,0.12877312069833297,2.8994072712142325,0.1111111111111111,1.1589580862849969
0,1574,True,4,0,2.662116497910829,-2.6832695710840153,0.25,10.648465991643317
1,1574,True,6,0,2.4770938504943034,2.01601205630947,0.16666666666666666,14.86256310296582
