,Time,Dominant Freq.,X,Y,Amplitude,Phase,,Wavelength,Amp/Wave
23,13,FALSE,31,21,0.001318825,0.675135512,,0.032258065,0.040883571
24,13,FALSE,24,23,0.001320722,1.431728154,,0.041666667,0.031697317
25,13,FALSE,42,23,0.001283049,-0.643549959,,0.023809524,0.053888054
26,13,FALSE,17,27,0.001481531,-1.10269426,,0.058823529,0.025186023
27,13,FALSE,43,27,0.00149829,-3.112903457,,0.023255814,0.064426462
0,14,FALSE,25,0,0.001752646,-1.204018467,,0.04,0.043816157
1,14,FALSE,23,1,0.001548721,0.83125862,,0.043478261,0.035620574
2,14,FALSE,48,1,0.001559939,1.941225297,,0.020833333,0.074877069
3,14,FALSE,53,1,0.001532076,-2.979148527,,0.018867925,0.081200006
4,14,FALSE,58,1,0.001735447,1.389310146,,0.017241379,0.100655925
5,14,FALSE,55,3,0.001519914,1.440521642,,0.018181818,0.083595275
6,14,FALSE,16,4,0.001874578,1.273429031,,0.0625,0.029993254
7,14,FALSE,60,4,0.001818599,1.112896934,,0.016666667,0.109115949
8,14,FALSE,46,5,0.001565651,2.222517816,,0.02173913,0.072019925
9,14,FALSE,40,8,0.001590034,0.453759141,,0.025,0.063601365
10,14,FALSE,31,9,0.001798826,1.300186835,,0.032258065,0.055763602
11,14,FALSE,66,10,0.001864715,-2.673673615,,0.015151515,0.123071173
12,14,FALSE,31,11,0.001522509,0.281062614,,0.032258065,0.04719778
13,14,FALSE,38,13,0.001624628,-0.463035845,,0.026315789,0.061735871
14,14,FALSE,58,13,0.001718208,-0.573601307,,0.017241379,0.099656044
15,14,FALSE,38,14,0.00171722,-1.006420769,,0.026315789,0.065254379
16,14,FALSE,42,16,0.001594831,2.75982939,,0.023809524,0.066982905
17,14,FALSE,58,17,0.001552139,0.40593824,,0.017241379,0.09002408
18,14,FALSE,75,17,0.001591984,-1.298469753,,0.013333333,0.119398777
19,14,FALSE,17,19,0.001823452,0.293513486,,0.058823529,0.030998677
20,14,FALSE,41,21,0.001538972,-0.487170723,,0.024390244,0.063097845
21,14,FALSE,17,27,0.001809148,-1.147837366,,0.058823529,0.030755521
22,14,FALSE,43,27,0.001800387,3.018554219,,0.023255814,0.077416623
0,15,FALSE,25,0,0.001909929,-1.213061075,,0.04,0.047748217
1,15,FALSE,58,1,0.002031524,1.335371418,,0.017241379,0.11782839
2,15,FALSE,34,2,0.001801095,2.624384207,,0.029411765,0.061237216
3,15,FALSE,55,3,0.001923197,1.32491421,,0.018181818,0.10577584
4,15,FALSE,16,4,0.002197653,1.221866573,,0.0625,0.035162447
5,15,FALSE,60,4,0.002222983,1.04230673,,0.016666667,0.133378988
6,15,FALSE,31,9,0.001994175,1.220980173,,0.032258065,0.061819424
7,15,FALSE,66,10,0.001920585,-2.897605416,,0.015151515,0.126758581
8,15,FALSE,31,11,0.00179601,0.168817145,,0.032258065,0.055676307
9,15,FALSE,58,13,0.002019361,-0.732348841,,0.017241379,0.117122961
10,15,FALSE,38,14,0.001782249,-1.151796211,,0.026315789,0.067725464
11,15,FALSE,42,16,0.001853034,2.608211505,,0.023809524,0.077827446
12,15,FALSE,58,17,0.001892868,0.273942587,,0.017241379,0.109786344
13,15,FALSE,17,19,0.00207989,0.278431561,,0.058823529,0.035358134
14,15,FALSE,17,27,0.002044553,-1.225455654,,0.058823529,0.034757406
15,15,FALSE,43,27,0.002078849,2.8748501,,0.023255814,0.089390524
0,16,FALSE,25,0,0.002222008,-1.193872549,,0.04,0.055550195
1,16,FALSE,23,1,0.002010962,0.790318178,,0.043478261,0.046252129
2,16,FALSE,48,1,0.002125189,2.031201241,,0.020833333,0.102009093
3,16,FALSE,58,1,0.001943954,1.219066306,,0.017241379,0.112749334
4,16,FALSE,34,2,0.002235065,2.535939507,,0.029411765,0.075992219
5,16,FALSE,37,3,0.00199888,-2.700408626,,0.027027027,0.07395855
6,16,FALSE,55,3,0.00196101,1.256239407,,0.018181818,0.107855542
7,16,FALSE,16,4,0.002418355,1.155595846,,0.0625,0.03869368
8,16,FALSE,60,4,0.002037406,0.895359115,,0.016666667,0.122244353
9,16,FALSE,21,7,0.001979798,0.539845761,,0.047619048,0.041575768
10,16,FALSE,31,9,0.002369441,1.154951994,,0.032258065,0.073452675
11,16,FALSE,26,10,0.002037378,0.705595682,,0.038461538,0.052971838
12,16,FALSE,31,11,0.002169421,0.10748076,,0.032258065,0.067252066
13,16,FALSE,33,13,0.002208308,-1.837139046,,0.03030303,0.072874158
14,16,FALSE,58,13,0.001982869,-0.818755402,,0.017241379,0.115006419
15,16,FALSE,38,14,0.001945921,-1.290570524,,0.026315789,0.073944991
16,16,FALSE,42,16,0.002119729,2.49968928,,0.023809524,0.089028632
17,16,FALSE,17,19,0.002341346,0.246521077,,0.058823529,0.039802877
18,16,FALSE,24,23,0.002097704,1.388116482,,0.041666667,0.050344891
19,16,FALSE,42,23,0.001965975,-0.65600921,,0.023809524,0.082570971
20,16,FALSE,17,27,0.00219913,-1.268040323,,0.058823529,0.037385209
21,16,FALSE,43,27,0.002179797,2.759071599,,0.023255814,0.093731275
0,17,FALSE,25,0,0.002522982,-1.222456425,,0.04,0.063074561
1,17,FALSE,23,1,0.002293369,0.772210846,,0.043478261,0.052747498
2,17,FALSE,48,1,0.002499159,1.935196195,,0.020833333,0.119959619
3,17,FALSE,34,2,0.002443854,2.445688317,,0.029411765,0.083091028
4,17,FALSE,37,3,0.002375472,-2.782554522,,0.027027027,0.087892468
5,17,FALSE,16,4,0.002646881,1.105009913,,0.0625,0.042350104
6,17,FALSE,60,4,0.002213791,0.924878062,,0.016666667,0.132827444
7,17,FALSE,50,6,0.00224667,0.074855285,,0.02,0.112333487
8,17,FALSE,21,7,0.002277862,0.49576764,,0.047619048,0.047835093
9,17,FALSE,31,9,0.002655535,1.077954988,,0.032258065,0.082321591
10,17,FALSE,46,9,0.002222878,-0.008373527,,0.02173913,0.102252386
11,17,FALSE,26,10,0.002277818,0.613430826,,0.038461538,0.059223278
12,17,FALSE,31,11,0.00234909,-0.000617633,,0.032258065,0.072821795
13,17,FALSE,33,13,0.002369601,-2.017176871,,0.03030303,0.078196842
14,17,FALSE,58,13,0.002196002,-0.885287939,,0.017241379,0.127368099
15,17,FALSE,42,16,0.002342457,2.424827479,,0.023809524,0.098383175
16,17,FALSE,17,19,0.002643761,0.213065825,,0.058823529,0.044943936
17,17,FALSE,60,21,0.002160426,-2.699612159,,0.016666667,0.129625578
18,17,FALSE,24,23,0.002292949,1.351699053,,0.041666667,0.055030781
19,17,FALSE,42,23,0.002452819,-0.807527786,,0.023809524,0.1030184
20,17,FALSE,17,27,0.002417625,-1.286349989,,0.058823529,0.041099628
21,17,FALSE,43,27,0.002330502,2.694370199,,0.023255814,0.100211584
0,18,FALSE,25,0,0.002960185,-1.285909447,,0.04,0.074004615
1,18,FALSE,53,0,0.002461696,0.970124251,,0.018867925,0.130469905
2,18,FALSE,23,1,0.002591412,0.699274734,,0.043478261,0.059602487
3,18,FALSE,48,1,0.002845813,1.735636498,,0.020833333,0.136599009
4,18,FALSE,58,1,0.002492541,1.198332124,,0.017241379,0.144567402
5,18,FALSE,34,2,0.002466541,2.411056486,,0.029411765,0.083862393
6,18,FALSE,37,3,0.002601612,-2.912687739,,0.027027027,0.096259646
7,18,FALSE,16,4,0.002825344,1.09371504,,0.0625,0.045205511
8,18,FALSE,60,4,0.002852782,0.919248916,,0.016666667,0.17116693
9,18,FALSE,50,6,0.002469431,-0.132456915,,0.02,0.123471563
10,18,FALSE,21,7,0.002552931,0.446460498,,0.047619048,0.053611559
11,18,FALSE,31,9,0.00299096,1.045768743,,0.032258065,0.092719749
12,18,FALSE,26,10,0.002568581,0.561992903,,0.038461538,0.066783109
13,18,FALSE,52,10,0.002432012,-2.727243453,,0.019230769,0.12646462
14,18,FALSE,8,11,0.002406604,2.921691684,,0.125,0.019252833
15,18,FALSE,31,11,0.002649307,-0.052166634,,0.032258065,0.082128512
16,18,FALSE,33,13,0.002475964,-2.074098082,,0.03030303,0.081706826
17,18,FALSE,44,14,0.002636826,-0.085461369,,0.022727273,0.116020326
18,18,FALSE,42,16,0.002600188,2.359942525,,0.023809524,0.109207913
19,18,FALSE,17,19,0.002983032,0.154155851,,0.058823529,0.050711548
20,18,FALSE,24,23,0.002594424,1.343394881,,0.041666667,0.062266171
21,18,FALSE,42,23,0.00283608,-1.003065299,,0.023809524,0.119115371
22,18,FALSE,17,27,0.002626309,-1.29343605,,0.058823529,0.044647261
23,18,FALSE,43,27,0.002610108,2.697180408,,0.023255814,0.112234647
0,19,FALSE,25,0,0.003282247,-1.378765112,,0.04,0.082056166
1,19,FALSE,16,1,0.002639544,2.411130043,,0.0625,0.04223271
2,19,FALSE,23,1,0.002779204,0.680630644,,0.043478261,0.063921681
3,19,FALSE,48,1,0.003256131,1.685065618,,0.020833333,0.156294267
4,19,FALSE,58,1,0.002779111,1.070110591,,0.017241379,0.161188433
5,19,FALSE,34,2,0.002767347,2.479355508,,0.029411765,0.094089806
6,19,FALSE,37,3,0.002710187,-2.999264112,,0.027027027,0.100276911
7,19,FALSE,16,4,0.003071638,1.099807715,,0.0625,0.0491462
8,19,FALSE,60,4,0.003196957,0.73772468,,0.016666667,0.191817442
9,19,FALSE,50,6,0.002737155,-0.198054096,,0.02,0.136857758
10,19,FALSE,21,7,0.002806431,0.447103801,,0.047619048,0.058935042
11,19,FALSE,31,9,0.003259659,0.955479941,,0.032258065,0.101049427
12,19,FALSE,26,10,0.002750415,0.491545451,,0.038461538,0.071510779
13,19,FALSE,52,10,0.002631973,-2.848390161,,0.019230769,0.136862574
14,19,FALSE,8,11,0.002712435,2.86401809,,0.125,0.021699476
15,19,FALSE,31,11,0.002992077,-0.125061802,,0.032258065,0.092754375
16,19,FALSE,33,13,0.002708666,-2.083433687,,0.03030303,0.089385975
17,19,FALSE,44,14,0.002795903,-0.217563583,,0.022727273,0.123019732
18,19,FALSE,17,19,0.00325917,0.163988254,,0.058823529,0.055405886
19,19,FALSE,14,20,0.002644703,-1.637440551,,0.071428571,0.037025839
20,19,FALSE,60,21,0.002659602,-2.955443077,,0.016666667,0.159576145
21,19,FALSE,24,23,0.002821201,1.258448935,,0.041666667,0.067708825
22,19,FALSE,42,23,0.002879417,-1.087008744,,0.023809524,0.120935527
23,19,FALSE,17,27,0.0029738,-1.298047613,,0.058823529,0.050554601
24,19,FALSE,43,27,0.002920638,2.655811927,,0.023255814,0.125587423
0,20,FALSE,25,0,0.003500375,-1.400927773,,0.04,0.087509387
1,20,FALSE,16,1,0.002934356,2.350631405,,0.0625,0.04694969
2,20,FALSE,23,1,0.002966605,0.6179637,,0.043478261,0.068231918
3,20,FALSE,48,1,0.003601046,1.623467575,,0.020833333,0.172850213
4,20,FALSE,58,1,0.003238872,0.955077923,,0.017241379,0.187854588
5,20,FALSE,34,2,0.003188626,2.420803524,,0.029411765,0.108413294
6,20,FALSE,16,4,0.003268517,1.090742606,,0.0625,0.052296266
7,20,FALSE,60,4,0.003230073,0.606932015,,0.016666667,0.193804383
8,20,FALSE,21,7,0.003211861,0.389556469,,0.047619048,0.067449088
9,20,FALSE,31,9,0.003651602,0.899609392,,0.032258065,0.113199677
10,20,FALSE,26,10,0.00298475,0.399979884,,0.038461538,0.077603492
11,20,FALSE,52,10,0.003278953,-2.919532956,,0.019230769,0.170505552
12,20,FALSE,8,11,0.003032231,2.791125086,,0.125,0.024257851
13,20,FALSE,31,11,0.003031794,-0.210284707,,0.032258065,0.093985614
14,20,FALSE,33,13,0.003044665,-2.170261739,,0.03030303,0.100473953
15,20,FALSE,44,14,0.003106195,-0.327284121,,0.022727273,0.136672594
16,20,FALSE,17,19,0.003490197,0.110953209,,0.058823529,0.059333356
17,20,FALSE,14,20,0.002933529,-1.688890441,,0.071428571,0.041069412
18,20,FALSE,17,27,0.003332721,-1.331892092,,0.058823529,0.05665625
19,20,FALSE,43,27,0.00337891,2.58731966,,0.023255814,0.145293138
0,21,FALSE,25,0,0.003806592,-1.414765422,,0.04,0.095164792
1,21,FALSE,26,0,0.003271316,1.079847492,,0.038461538,0.085054228
2,21,FALSE,23,1,0.00331769,0.56031361,,0.043478261,0.076306863
3,21,FALSE,48,1,0.003946046,1.498914368,,0.020833333,0.189410186
4,21,FALSE,58,1,0.003304714,0.878266109,,0.017241379,0.191673387
5,21,FALSE,34,2,0.003532417,2.472619765,,0.029411765,0.120102179
6,21,FALSE,37,3,0.003230907,-3.060068602,,0.027027027,0.119543543
7,21,FALSE,16,4,0.003580784,1.087122679,,0.0625,0.05729255
8,21,FALSE,60,4,0.003490835,0.507650623,,0.016666667,0.209450127
9,21,FALSE,21,7,0.003771203,0.337653085,,0.047619048,0.079195253
10,21,FALSE,31,9,0.003839012,0.820486132,,0.032258065,0.119009376
11,21,FALSE,52,10,0.0033489,-3.100708351,,0.019230769,0.174142813
12,21,FALSE,8,11,0.00329971,2.743211893,,0.125,0.026397683
13,21,FALSE,43,12,0.00323897,1.389263318,,0.023255814,0.139275692
14,21,FALSE,33,13,0.003324181,-2.205177457,,0.03030303,0.109697986
15,21,FALSE,42,16,0.003159827,2.338392826,,0.023809524,0.132712731
16,21,FALSE,17,19,0.003796403,0.086715727,,0.058823529,0.06453885
17,21,FALSE,17,27,0.003622454,-1.368303707,,0.058823529,0.061581711
18,21,FALSE,43,27,0.003475823,2.538942046,,0.023255814,0.149460408
0,22,FALSE,25,0,0.004348867,-1.437371598,,0.04,0.108721675
1,22,FALSE,26,0,0.003642257,0.986896399,,0.038461538,0.094698681
2,22,FALSE,23,1,0.003610266,0.507498087,,0.043478261,0.083036123
3,22,FALSE,48,1,0.004075261,1.388525571,,0.020833333,0.195612527
4,22,FALSE,34,2,0.004130031,2.448136987,,0.029411765,0.140421057
5,22,FALSE,37,3,0.003520995,-3.121718818,,0.027027027,0.130276818
6,22,FALSE,16,4,0.003833426,1.08720163,,0.0625,0.061334823
7,22,FALSE,60,4,0.003773804,0.476021814,,0.016666667,0.226428223
8,22,FALSE,21,7,0.004126772,0.295631684,,0.047619048,0.086662212
9,22,FALSE,31,9,0.004134815,0.769111845,,0.032258065,0.12817927
10,22,FALSE,52,10,0.003482453,3.073857169,,0.019230769,0.181087554
11,22,FALSE,8,11,0.003617512,2.682201829,,0.125,0.028940097
12,22,FALSE,43,12,0.003566383,1.278608239,,0.023255814,0.153354472
13,22,FALSE,33,13,0.003769625,-2.278330916,,0.03030303,0.124397616
14,22,FALSE,17,19,0.004067338,0.049823724,,0.058823529,0.069144745
15,22,FALSE,17,27,0.003940517,-1.399455713,,0.058823529,0.066988782
16,22,FALSE,43,27,0.003738003,2.565693802,,0.023255814,0.160734144
0,23,FALSE,25,0,0.004902152,-1.461008205,,0.04,0.122553793
1,23,FALSE,23,1,0.0040143,0.466942697,,0.043478261,0.092328899
2,23,FALSE,48,1,0.004261356,1.340006993,,0.020833333,0.204545071
3,23,FALSE,34,2,0.004451222,2.390322441,,0.029411765,0.151341555
4,23,FALSE,37,3,0.004112156,-3.136140296,,0.027027027,0.152149759
5,23,FALSE,16,4,0.00403514,1.076192311,,0.0625,0.064562247
6,23,FALSE,60,4,0.004364448,0.291850933,,0.016666667,0.261866898
7,23,FALSE,21,7,0.004549699,0.269790471,,0.047619048,0.095543677
8,23,FALSE,31,9,0.004371404,0.760732756,,0.032258065,0.135513522
9,23,FALSE,33,13,0.004227845,-2.359878931,,0.03030303,0.139518875
10,23,FALSE,17,19,0.004335986,0.049272151,,0.058823529,0.073711765
11,23,FALSE,17,27,0.004263797,-1.459146495,,0.058823529,0.072484544
12,23,FALSE,43,27,0.00411269,2.583161144,,0.023255814,0.176845656
0,24,FALSE,25,0,0.00548284,-1.540582201,,0.04,0.137070998
1,24,FALSE,48,1,0.00458967,1.301834735,,0.020833333,0.220304171
2,24,FALSE,34,2,0.004694839,2.335453783,,0.029411765,0.159624526
3,24,FALSE,37,3,0.004601162,3.010547875,,0.027027027,0.170243003
4,24,FALSE,16,4,0.00439822,1.080182884,,0.0625,0.070371516
5,24,FALSE,60,4,0.004666601,0.205654255,,0.016666667,0.279996086
6,24,FALSE,21,7,0.005072573,0.244580344,,0.047619048,0.106524038
7,24,FALSE,31,9,0.004823786,0.776366269,,0.032258065,0.149537377
8,24,FALSE,33,13,0.004601836,-2.466326511,,0.03030303,0.151860583
9,24,FALSE,17,19,0.004538042,0.040170342,,0.058823529,0.077146719
10,24,FALSE,17,27,0.004595024,-1.501289659,,0.058823529,0.0781154
11,24,FALSE,43,27,0.004516518,2.519558328,,0.023255814,0.194210258
0,25,FALSE,25,0,0.005909562,-1.6096497,,0.04,0.147739052
1,25,FALSE,48,1,0.004820819,1.273955647,,0.020833333,0.231399301
2,25,FALSE,34,2,0.005116735,2.265924586,,0.029411765,0.173969006
3,25,FALSE,37,3,0.004822931,2.916950318,,0.027027027,0.178448429
4,25,FALSE,60,4,0.004750735,0.20030271,,0.016666667,0.285044125
5,25,FALSE,21,7,0.005606751,0.199880501,,0.047619048,0.11774177
6,25,FALSE,31,9,0.005309741,0.746914385,,0.032258065,0.164601977
7,25,FALSE,52,10,0.004829828,2.845505338,,0.019230769,0.251151078
8,25,FALSE,33,13,0.004916727,-2.519048607,,0.03030303,0.162251986
9,25,FALSE,17,19,0.004961113,0.063497887,,0.058823529,0.084338922
10,25,FALSE,17,27,0.004808268,-1.517034437,,0.058823529,0.081740562
0,26,FALSE,25,0,0.006351216,-1.678333849,,0.04,0.158780408
1,26,FALSE,34,2,0.005388404,2.20422387,,0.029411765,0.183205724
2,26,FALSE,16,4,0.005177339,1.082512126,,0.0625,0.082837423
3,26,FALSE,60,4,0.005147413,0.057661337,,0.016666667,0.308844809
4,26,FALSE,21,7,0.006138381,0.167407568,,0.047619048,0.128906004
5,26,FALSE,31,9,0.005580616,0.681530764,,0.032258065,0.172999111
6,26,FALSE,33,13,0.005258309,-2.600647856,,0.03030303,0.173524192
7,26,FALSE,17,19,0.005457628,0.048981907,,0.058823529,0.09277968
8,26,FALSE,17,27,0.005138596,-1.569099283,,0.058823529,0.087356135
0,27,FALSE,25,0,0.006501504,-1.730081184,,0.04,0.162537596
1,27,FALSE,23,1,0.005458345,0.344510966,,0.043478261,0.125541926
2,27,FALSE,34,2,0.005850821,2.193397003,,0.029411765,0.198927905
3,27,FALSE,16,4,0.005629808,1.083352745,,0.0625,0.090076931
4,27,FALSE,21,7,0.006636337,0.120401737,,0.047619048,0.139363087
5,27,FALSE,31,9,0.00581661,0.643611338,,0.032258065,0.18031491
6,27,FALSE,8,11,0.005432359,2.605487363,,0.125,0.043458874
7,27,FALSE,33,13,0.005645097,-2.643212611,,0.03030303,0.186288197
8,27,FALSE,17,19,0.006038261,0.027204496,,0.058823529,0.102650429
0,28,FALSE,25,0,0.006847999,-1.763230868,,0.04,0.171199973
1,28,FALSE,23,1,0.005991737,0.309963592,,0.043478261,0.137809957
2,28,FALSE,34,2,0.006126676,2.106696893,,0.029411765,0.208306977
3,28,FALSE,16,4,0.005939452,1.106289808,,0.0625,0.095031237
4,28,FALSE,21,7,0.007229488,0.116895216,,0.047619048,0.151819256
5,28,FALSE,31,9,0.006031682,0.572944886,,0.032258065,0.186982157
6,28,FALSE,8,11,0.005899321,2.573873193,,0.125,0.04719457
7,28,FALSE,33,13,0.005990022,-2.715279409,,0.03030303,0.197670728
8,28,FALSE,17,19,0.006521935,-0.019047067,,0.058823529,0.110872891
0,29,FALSE,25,0,0.007153025,-1.781412789,,0.04,0.178825629
1,29,FALSE,23,1,0.006394089,0.263992891,,0.043478261,0.147064049
2,29,FALSE,16,4,0.006413732,1.109648486,,0.0625,0.102619712
3,29,FALSE,21,7,0.007871117,0.092916768,,0.047619048,0.165293454
4,29,FALSE,17,19,0.006899789,-0.03271489,,0.058823529,0.117296413
0,30,FALSE,25,0,0.007737564,-1.783585841,,0.04,0.193439108
1,30,FALSE,23,1,0.006851694,0.207121344,,0.043478261,0.157588953
2,30,FALSE,16,4,0.006834712,1.121734496,,0.0625,0.109355395
3,30,FALSE,21,7,0.008393831,0.056167776,,0.047619048,0.176270446
4,30,FALSE,8,11,0.006781803,2.540080024,,0.125,0.054254428
5,30,FALSE,17,19,0.007194545,-0.044162262,,0.058823529,0.12230727
0,31,FALSE,25,0,0.008385565,-1.803952449,,0.04,0.209639121
1,31,FALSE,16,4,0.007466459,1.103982402,,0.0625,0.119463349
2,31,FALSE,21,7,0.009037232,0.044177917,,0.047619048,0.189781872
3,31,FALSE,8,11,0.007233565,2.536222379,,0.125,0.057868518
4,31,FALSE,33,13,0.007485957,-2.818827261,,0.03030303,0.24703657
5,31,FALSE,17,19,0.007556196,-0.06409491,,0.058823529,0.128455331
0,32,FALSE,25,0,0.009072798,-1.810495712,,0.04,0.22681995
1,32,FALSE,34,2,0.008146536,2.093615496,,0.029411765,0.276982218
2,32,FALSE,16,4,0.008195672,1.10099959,,0.0625,0.131130747
3,32,FALSE,21,7,0.009695112,0.032621106,,0.047619048,0.203597354
4,32,FALSE,8,11,0.00778589,2.535581429,,0.125,0.062287122
5,32,FALSE,33,13,0.008270781,-2.909886356,,0.03030303,0.272935768
6,32,FALSE,17,19,0.008069325,-0.063619013,,0.058823529,0.137178527
0,33,FALSE,25,0,0.009709148,-1.836474436,,0.04,0.242728707
1,33,FALSE,34,2,0.008709595,2.047368242,,0.029411765,0.296126242
2,33,FALSE,16,4,0.008648305,1.089669983,,0.0625,0.138372886
3,33,FALSE,21,7,0.010328672,0.015375701,,0.047619048,0.216902115
4,33,FALSE,8,11,0.008327897,2.528612333,,0.125,0.066623179
5,33,FALSE,33,13,0.008518365,-3.001271006,,0.03030303,0.281106048
6,33,FALSE,17,19,0.008598477,-0.107414744,,0.058823529,0.146174101
0,34,FALSE,25,0,0.010512622,-1.866030541,,0.04,0.262815554
1,34,FALSE,34,2,0.009288848,2.016372568,,0.029411765,0.315820836
2,34,FALSE,16,4,0.009227954,1.062217619,,0.0625,0.147647268
3,34,FALSE,21,7,0.010807083,0.009761449,,0.047619048,0.226948744
4,34,FALSE,8,11,0.008795754,2.515075406,,0.125,0.070366033
5,34,FALSE,33,13,0.008756475,-3.061901878,,0.03030303,0.28896367
6,34,FALSE,17,19,0.009092039,-0.13514755,,0.058823529,0.154564667
0,35,FALSE,25,0,0.011308193,-1.936516921,,0.04,0.282704835
1,35,FALSE,34,2,0.010155494,1.982154036,,0.029411765,0.345286811
2,35,FALSE,16,4,0.009883243,1.055518859,,0.0625,0.158131889
3,35,FALSE,21,7,0.011515353,0.011003411,,0.047619048,0.241822403
4,35,FALSE,8,11,0.009270366,2.501191096,,0.125,0.074162925
5,35,FALSE,17,19,0.009399016,-0.169492168,,0.058823529,0.159783273
0,36,FALSE,25,0,0.012264533,-2.002750525,,0.04,0.306613323
1,36,FALSE,34,2,0.010566723,1.933805864,,0.029411765,0.359268581
2,36,FALSE,16,4,0.010484113,1.064426232,,0.0625,0.167745804
3,36,FALSE,21,7,0.012404298,0.002360355,,0.047619048,0.260490253
4,36,FALSE,17,19,0.009973653,-0.175667094,,0.058823529,0.169552093
0,37,FALSE,25,0,0.012700578,-2.066019019,,0.04,0.317514453
1,37,FALSE,34,2,0.011246695,1.925453445,,0.029411765,0.382387621
2,37,FALSE,16,4,0.011082162,1.050320954,,0.0625,0.177314597
3,37,FALSE,21,7,0.013089061,-0.001502387,,0.047619048,0.274870275
4,37,FALSE,17,19,0.010576893,-0.191506855,,0.058823529,0.179807181
0,38,FALSE,25,0,0.013283608,-2.135395459,,0.04,0.332090202
1,38,FALSE,34,2,0.011824974,1.870006524,,0.029411765,0.402049126
2,38,FALSE,16,4,0.011545529,1.046909164,,0.0625,0.184728463
3,38,FALSE,21,7,0.013689427,-0.00260005,,0.047619048,0.287477976
4,38,FALSE,17,19,0.011114689,-0.218910951,,0.058823529,0.188949707
0,39,FALSE,25,0,0.013422977,-2.172051082,,0.04,0.335574431
1,39,FALSE,34,2,0.012563928,1.825214752,,0.029411765,0.427173562
2,39,FALSE,16,4,0.012223466,1.018861024,,0.0625,0.195575453
3,39,FALSE,21,7,0.014643562,-0.007437287,,0.047619048,0.307514801
0,40,FALSE,25,0,0.013913117,-2.207068876,,0.04,0.347827932
1,40,FALSE,34,2,0.013504652,1.765930545,,0.029411765,0.459158162
2,40,FALSE,21,7,0.015743388,-0.019218503,,0.047619048,0.330611146
0,41,FALSE,25,0,0.014017516,-2.232694484,,0.04,0.350437894
1,41,FALSE,34,2,0.014141952,1.696438436,,0.029411765,0.480826381
2,41,FALSE,21,7,0.016715847,-0.031669266,,0.047619048,0.351032784
0,42,FALSE,25,0,0.014400031,-2.229987913,,0.04,0.360000772
1,42,FALSE,34,2,0.014865954,1.634465078,,0.029411765,0.505442425
2,42,FALSE,21,7,0.017654248,-0.055401731,,0.047619048,0.370739206
